lap_s,time,Lap Time,Lap Distance,Lap Number,Ground Speed,Throttle Pos,Brake Pos,CG Accel Longitudinal,Brake Torque FL,Brake Torque FR,Brake Torque RL,Brake Torque RR,Brake Temp FL,Brake Temp FR,Brake Temp RL,Brake Temp RR,Wheel Angular Speed FL,Wheel Angular Speed FR,Wheel Angular Speed RL,Wheel Angular Speed RR,Car Coord X,Car Coord Y,Car Coord Z,Car Pos Norm,Lap Invalidated,speed_ms,long_accel_ms2,front_brake_torque,rear_brake_torque,front_wheel_omega,rear_wheel_omega,front_brake_temp,rear_brake_temp
76.09988814111213,145.64,76.14915975970031,5028.732123453391,7.0,283.3290987267606,0.0,100.0,0.3840190963799113,2941.487778883097,2944.0696327031096,2232.6129425951626,2232.9736446383654,1349.2402807566486,1342.9716143353228,1198.6235275143158,1198.6554134715448,208.0668996294971,207.6634986796977,210.43148376167863,210.43147632891177,-34.81599372488876,759.856230565059,-10.753210036497627,0.735848619279944,,78.70252742410017,3.7659408715140565,2942.778705793103,2232.793293616764,207.8651991545974,210.4314800452952,1346.1059475459856,1198.6394704929303
76.13349841715238,145.66,76.18277003574056,5031.352292310725,7.0,278.34449463451534,0.0,100.0,0.8352760766704337,2936.269287589924,2939.8017252796526,2230.1731568164505,2230.533204856456,1348.8639976277268,1342.5971208355434,1198.3353461926508,1198.3672079889334,203.32716454554807,204.0731249240491,206.24001694692032,206.24001694692032,-34.54008536945356,762.4435080572334,-10.76020479367175,0.7360965498682134,,77.31791517625426,8.191260137280109,2938.035506434788,2230.3531808364532,203.70014473479858,206.24001694692032,1345.7305592316352,1198.351277090792
76.16732920862918,145.68,76.21660082721736,5033.949851400929,7.0,273.27130355804496,0.0,100.0,-0.2528922581356241,2931.282254781117,2935.7695938431743,2227.861659604983,2228.221174775937,1348.4877144988047,1342.2226273357642,1198.0471648709856,1198.079002506322,200.17074791739256,200.54412180200427,202.7734205639109,202.7734205639109,-34.26773238012573,764.9898451081433,-10.770501378293648,0.7363444804564826,,75.90869543279027,-2.480025863245718,2933.5259243121454,2228.04141719046,200.3574348596984,202.7734205639109,1345.3551709172846,1198.0630836886537
76.19946812198047,145.70000000000002,76.24873974056865,5036.356911955534,7.0,268.5358367369244,0.0,100.0,0.7986572385250128,2922.14671882379,2927.4634227231486,2225.707567005757,2226.066650144295,1348.111431369883,1341.848133835985,1197.7589835493204,1197.7907970237106,197.01699548511323,196.5523119671964,199.3618008452676,199.3618008452676,-34.001629948822426,767.4747593735156,-10.776904716808335,0.7365924110447518,,74.593287982479,7.832152008181317,2924.805070773469,2225.887108575026,196.78465372615483,199.3618008452676,1344.979782602934,1197.7748902865155
76.23321478606266,145.72,76.28248640465084,5038.850993464426,7.0,263.58327479772976,0.0,100.0,0.3244024242012444,2913.7568106260187,2919.834724164623,2223.327759678613,2223.6862153035395,1347.7317183852322,1341.4701851457737,1197.467973745565,1197.4997875290796,193.29283983327215,193.2003314078486,195.7148322135851,195.7148322135851,-33.7403113734157,769.9226659232911,-10.783664693483924,0.7368432116175385,,73.2175763327027,3.181301033293133,2916.7957673953206,2223.506987491076,193.24658562056038,195.7148322135851,1344.600951765503,1197.4838806373223
76.26673434743861,145.74,76.3160059660268,5041.282320164128,7.0,258.763400371076,22.02050747995996,100.0,0.3595077290195172,2903.370503958596,2910.501681389809,2221.189600449717,2221.5468960973035,1347.3520054005814,1341.0922364555627,1197.1769639418092,1197.2087780344489,189.37885105215312,189.26572424969143,192.14201147436987,192.14535922921024,-33.48265718239425,772.3331975101254,-10.788414269375942,0.7370940121903252,,71.87872232529888,3.5255664707892485,2906.936092674203,2221.3682482735103,189.32228765092228,192.14368535179005,1344.2221209280722,1197.192870988129
76.30073817780557,145.76,76.35000979639375,5043.701065406334,7.0,253.9223559932865,46.97493155264324,100.0,0.3904485534309577,2892.692354292124,2899.795948601083,2218.976969865173,2219.333015792029,1346.972292415931,1340.7142877653514,1196.8859541380536,1196.9177685398179,185.4704777319671,185.4745568825268,188.54482977868585,188.55197132865348,-33.2310211675177,774.6936745224543,-10.792396010788512,0.7373448127631119,,70.5339877759129,3.828992306503701,2896.2441514466036,2219.1549928286013,185.47251730724696,188.54840055366967,1343.8432900906412,1196.9018613389358
76.33283820632921,145.78,76.38210982491739,5045.940447719977,7.0,249.3881508991024,7.693951351938134,100.0,0.3982402645095576,2882.4335835894904,2889.5326089795108,2216.848197850132,2217.203851287556,1346.5925794312802,1340.3363390751404,1196.594944334298,1196.626759045187,182.73763510634208,182.2012190947001,186.37046844357937,186.34504287280916,-32.98508935032495,777.0051189605725,-10.79703679858174,0.7375956133358986,,69.27448636086179,3.9054028899526525,2885.983096284501,2217.026024568844,182.4694271005211,186.35775565819426,1343.4644592532104,1196.6108516897425
76.367242210726,145.8,76.41651382931418,5048.301554249217,7.0,244.8019465303728,39.802013048167,100.0,0.3739211391194345,2872.1673797763524,2879.235246368373,2209.3011445723314,2209.6545985994403,1346.2128664466295,1339.958390384929,1196.3039345305424,1196.335749550556,178.54864665597037,178.67929332870497,181.7082953119938,181.7142446078517,-32.742691195809044,779.2817824350515,-10.801456394293064,0.7378464139086853,,68.00054070288132,3.6669137389456017,2875.7013130723626,2209.4778715858856,178.61396999233767,181.71126995992273,1343.0856284157794,1196.3198420405492
76.39986145253603,145.82,76.44913307112421,5050.50652386893,7.0,240.1930743882388,10.090410127426155,100.0,0.3581296819731123,2862.6871220803587,2869.7433834520743,2209.1192547413348,2209.472304158085,1345.8349897761445,1339.582300695171,1196.0144555894938,1196.0462552617448,175.97365182216632,175.42673830549032,179.85177488440837,179.81842993263257,-32.50406840543293,781.5204139883112,-10.806013016232448,0.7380964536034065,,66.72029844117745,3.5120524457216216,2866.2152527662165,2209.2957794497097,175.70019506382832,179.83510240852047,1342.708645235658,1196.0303554256193
76.43263759150688,145.84,76.48190921009505,5052.667949483011,7.0,235.8383930337613,4.991900141811113,100.0,0.3473526515826202,2853.0061403211826,2860.0424856362683,2202.382381841042,2202.734186504269,1345.4571131056596,1339.206211005413,1195.7249766484454,1195.7567609729335,172.68332921370012,172.35075781134748,175.64089590560383,175.6243995821248,-32.27027701702202,783.7088685364574,-10.810597140673254,0.7383464932981277,,65.51066473160036,3.406365880642702,2856.5243129787254,2202.5582841726555,172.5170435125238,175.6326477438643,1342.3316620555363,1195.7408688106893
76.46610784790965,145.86,76.51537946649783,5054.836289902384,7.0,231.4961418089428,29.760156932255548,100.0,0.3404093766891001,2843.380927101732,2850.4405152165987,2195.741271664047,2196.0934707098927,1345.0792364351748,1338.8301213156549,1195.4354977073967,1195.4672666841223,168.66843444951587,167.7755862796367,171.75388835882205,171.65685520094934,-32.03857451536828,785.8575022707183,-10.815234158289876,0.7385965329928489,,64.30448383581745,3.3382756139081633,2846.9107211591654,2195.91737118697,168.2220103645763,171.7053717798857,1341.9546788754149,1195.4513821957596
76.49970206402293,145.88,76.5489736826111,5056.97150383938,7.0,226.92183821864572,7.897283484060389,100.0,0.338673362040633,2834.491287618781,2841.6097689765925,2193.902858023616,2194.255463820577,1344.7013597646899,1338.454031625897,1195.1460187663483,1195.177772395311,166.1262274358623,164.91675727745366,168.42718797191577,168.400074801852,-31.808731730920968,787.9686047244832,-10.821024486419066,0.7388465726875701,,63.03384394962381,3.321251125855773,2838.0505282976865,2194.0791609220964,165.52149235665797,168.41363138688388,1341.5776956952932,1195.1618955808297
